unit,year,y_recyclingrate,treated
WEYMOUTH,1997,.23999999,0
WESTWOOD,1997,.31999999,0
NEEDHAM,1997,.34,0
BRAINTREE,1997,.22,0
SHARON,1997,.30000001,0
WELLESLEY,1997,.47,0
QUINCY,1997,.25999999,0
MILTON,1997,.47,0
BELLINGHAM,1997,.46000001,0
MEDWAY,1997,.44999999,0
QUINCY,1998,.16,0
COHASSET,1998,.30000001,0
BROOKLINE,1998,.38999999,0
MILTON,1998,.44,0
WRENTHAM,1998,.25999999,0
RANDOLPH,1998,.2,0
SHARON,1998,.37,0
NEEDHAM,1998,.37,0
BRAINTREE,1998,.23,0
HOLBROOK,1998,.25999999,0
BELLINGHAM,1998,.31,0
WEYMOUTH,1998,.23,0
PLAINVILLE,1998,.28999999,0
FRANKLIN,1998,.28999999,0
MEDWAY,1998,.44,0
NORFOLK,1998,.55000001,0
WESTWOOD,1998,.33000001,0
WELLESLEY,1998,.60000002,0
NORFOLK,1999,.50999999,0
BROOKLINE,1999,.34999999,0
BRAINTREE,1999,.23,0
QUINCY,1999,.2,0
SHARON,1999,.44999999,0
MILTON,1999,.49000001,0
WEYMOUTH,1999,.22,0
NEEDHAM,1999,.5,0
HOLBROOK,1999,.23999999,0
PLAINVILLE,1999,.46000001,0
MEDWAY,1999,.46000001,0
FRANKLIN,1999,.27000001,0
BELLINGHAM,1999,.40000001,0
COHASSET,1999,.31,0
RANDOLPH,1999,.2,0
WRENTHAM,1999,.31,0
WELLESLEY,1999,.56,0
WESTWOOD,1999,.34999999,0
QUINCY,2000,.23,0
SHARON,2000,.28,0
NEEDHAM,2000,.47,0
RANDOLPH,2000,.19,0
BELLINGHAM,2000,.44999999,0
HOLBROOK,2000,.19,0
BROOKLINE,2000,.36000001,0
MEDWAY,2000,.44,0
COHASSET,2000,.33000001,0
WEYMOUTH,2000,.23,0
BRAINTREE,2000,.38,0
WESTWOOD,2000,.36000001,0
MILTON,2000,.5,0
FRANKLIN,2000,.33000001,0
NORFOLK,2000,.47999999,0
WRENTHAM,2000,.41,0
PLAINVILLE,2000,.55000001,0
WELLESLEY,2000,.63,0
HOLBROOK,2001,.27000001,0
WEYMOUTH,2001,.20999999,0
MILTON,2001,.51999998,0
FRANKLIN,2001,.28,0
SHARON,2001,.28999999,0
BELLINGHAM,2001,.34999999,0
QUINCY,2001,.27000001,0
PLAINVILLE,2001,.52999997,0
MEDWAY,2001,.57999998,0
BROOKLINE,2001,.34,0
WELLESLEY,2001,.66000003,0
WRENTHAM,2001,.31999999,0
NORFOLK,2001,.44999999,0
COHASSET,2001,.30000001,0
RANDOLPH,2001,.2,0
NEEDHAM,2001,.54000002,0
BRAINTREE,2001,.31999999,0
WESTWOOD,2001,.37,0
SHARON,2002,.11,0
WELLESLEY,2002,.64999998,0
BRAINTREE,2002,.31,0
MEDWAY,2002,.44999999,0
QUINCY,2002,.27000001,0
NEEDHAM,2002,.5,0
WESTWOOD,2002,.34999999,0
COHASSET,2002,.44,0
HOLBROOK,2002,.19,0
WEYMOUTH,2002,.20999999,0
FRANKLIN,2002,.37,0
WRENTHAM,2002,.43000001,0
NORFOLK,2002,.69,0
PLAINVILLE,2002,.47,0
BROOKLINE,2002,.34999999,0
RANDOLPH,2002,.19,0
BELLINGHAM,2002,.30000001,0
MILTON,2002,.52999997,0
BROCKTON,1997,.17,0
HALIFAX,1997,.46000001,0
MARSHFIELD,1997,.18000001,0
HANOVER,1997,.34,0
LAKEVILLE,1997,.44999999,0
DUXBURY,1997,.44999999,0
MIDDLEBOROUGH,1997,.25,0
NORWELL,1997,.51999998,0
PLYMOUTH,1997,.30000001,0
SCITUATE,1997,.27000001,0
ABINGTON,1997,.18000001,0
HINGHAM,1997,.38,0
HINGHAM,1998,.37,0
SCITUATE,1998,.38,0
MARSHFIELD,1998,.19,0
HALIFAX,1998,.47,0
HANOVER,1998,.33000001,0
DUXBURY,1998,.38999999,0
ABINGTON,1998,.18000001,0
MIDDLEBOROUGH,1998,.14,0
LAKEVILLE,1998,.36000001,0
NORWELL,1998,.28999999,0
PLYMOUTH,1998,.30000001,0
BROCKTON,1998,.20999999,0
SCITUATE,1999,.30000001,0
MARSHFIELD,1999,.16,0
ABINGTON,1999,.28,0
LAKEVILLE,1999,.38999999,0
HALIFAX,1999,.46000001,0
NORWELL,1999,.28,0
MIDDLEBOROUGH,1999,.20999999,0
HANOVER,1999,.33000001,0
BROCKTON,1999,.18000001,0
PLYMOUTH,1999,.34999999,0
HINGHAM,1999,.33000001,0
DUXBURY,1999,.38999999,0
NORWELL,2000,.28999999,0
HANOVER,2000,.37,0
HALIFAX,2000,.49000001,0
PLYMOUTH,2000,.41999999,0
MIDDLEBOROUGH,2000,.2,0
BROCKTON,2000,.13,0
ABINGTON,2000,.22,0
HINGHAM,2000,.46000001,0
SCITUATE,2000,.46000001,0
DUXBURY,2000,.41999999,0
MARSHFIELD,2000,.16,0
LAKEVILLE,2000,.34999999,0
MARSHFIELD,2001,.14,0
BROCKTON,2001,.13,0
SCITUATE,2001,.37,0
LAKEVILLE,2001,.38,0
HALIFAX,2001,.47999999,0
MIDDLEBOROUGH,2001,.28999999,0
DUXBURY,2001,.44999999,0
HANOVER,2001,.37,0
PLYMOUTH,2001,.47999999,0
HINGHAM,2001,.47,0
NORWELL,2001,.28999999,0
ABINGTON,2001,.30000001,0
HANOVER,2002,.33000001,0
MIDDLEBOROUGH,2002,.17,0
BROCKTON,2002,.30000001,0
DUXBURY,2002,.41,0
MARSHFIELD,2002,.18000001,0
NORWELL,2002,.25999999,0
HINGHAM,2002,.46000001,0
LAKEVILLE,2002,.36000001,0
PLYMOUTH,2002,.46000001,0
SCITUATE,2002,.62,0
HALIFAX,2002,.50999999,0
ABINGTON,2002,.30000001,0
BOSTON,1997,.11,0
BOSTON,1998,.1,0
BOSTON,1999,.12,0
BOSTON,2000,.13,0
BOSTON,2001,.11,0
BOSTON,2002,.1,0
MILFORD,1997,.33000001,0
SUTTON,1997,.20999999,0
HARDWICK,1997,.18000001,0
STERLING,1997,.34,0
NORTH BROOKFIELD,1997,.40000001,0
WINCHENDON,1997,.15000001,0
ROYALSTON,1997,.44,0
EAST BROOKFIELD,1997,.28,0
NORTHBRIDGE,1997,.16,0
SPENCER,1997,.30000001,0
SHREWSBURY,1997,.28,0
WORCESTER,1997,.54000002,0
SOUTHBOROUGH,1997,.19,0
LEOMINSTER,1997,.23,0
DUDLEY,1997,.5,0
NORTHBOROUGH,1997,.23999999,0
WEST BOYLSTON,1997,.31999999,0
STURBRIDGE,1997,.61000001,0
BOLTON,1997,.37,0
MILFORD,1998,.30000001,0
STURBRIDGE,1998,.60000002,0
LEOMINSTER,1998,.30000001,0
BOLTON,1998,.31999999,0
STERLING,1998,.28999999,0
NORTH BROOKFIELD,1998,.44,0
EAST BROOKFIELD,1998,.28,0
WINCHENDON,1998,.18000001,0
HARDWICK,1998,.19,0
WEST BOYLSTON,1998,.33000001,0
SPENCER,1998,.25999999,0
SHREWSBURY,1998,.25999999,0
ROYALSTON,1998,.47,0
SOUTHBOROUGH,1998,.18000001,0
NORTHBRIDGE,1998,.2,0
DUDLEY,1998,.55000001,0
SUTTON,1998,.25999999,0
NORTHBOROUGH,1998,.25,0
WORCESTER,1998,.56999999,0
LEOMINSTER,1999,.2,0
DUDLEY,1999,.55000001,0
BOLTON,1999,.28999999,0
WORCESTER,1999,.51999998,0
SOUTHBOROUGH,1999,.22,0
WINCHENDON,1999,.23999999,0
SPENCER,1999,.33000001,0
WEST BOYLSTON,1999,.34,0
EAST BROOKFIELD,1999,.30000001,0
NORTH BROOKFIELD,1999,.41999999,0
SHREWSBURY,1999,.28999999,0
STURBRIDGE,1999,.61000001,0
MILFORD,1999,.25999999,0
HARDWICK,1999,.17,0
NORTHBRIDGE,1999,.2,0
ROYALSTON,1999,.51999998,0
SUTTON,1999,.49000001,0
STERLING,1999,.30000001,0
NORTHBOROUGH,1999,.27000001,0
STURBRIDGE,2000,.67000002,0
WORCESTER,2000,.50999999,0
DUDLEY,2000,.55000001,0
NORTH BROOKFIELD,2000,.41999999,0
SHREWSBURY,2000,.30000001,0
BOLTON,2000,.51999998,0
SUTTON,2000,.33000001,0
NORTHBOROUGH,2000,.27000001,0
NORTHBRIDGE,2000,.23,0
EAST BROOKFIELD,2000,.20999999,0
LEOMINSTER,2000,.34,0
SPENCER,2000,.28999999,0
WINCHENDON,2000,.31999999,0
SOUTHBOROUGH,2000,.23999999,0
WEST BOYLSTON,2000,.31999999,0
MILFORD,2000,.28999999,0
ROYALSTON,2000,.44999999,0
STERLING,2000,.34999999,0
HARDWICK,2000,.15000001,0
NORTHBRIDGE,2001,.2,0
SPENCER,2001,.30000001,0
LEOMINSTER,2001,.23,0
WEST BOYLSTON,2001,.25,0
DUDLEY,2001,.55000001,0
STURBRIDGE,2001,.72000003,0
MILFORD,2001,.27000001,0
NORTH BROOKFIELD,2001,.40000001,0
SOUTHBOROUGH,2001,.25999999,0
WORCESTER,2001,.47999999,0
WINCHENDON,2001,.34,0
HARDWICK,2001,.17,0
ROYALSTON,2001,.40000001,0
STERLING,2001,.37,0
SHREWSBURY,2001,.25999999,0
BOLTON,2001,.58999997,0
SUTTON,2001,.41999999,0
EAST BROOKFIELD,2001,.28999999,0
NORTHBOROUGH,2001,.28999999,0
SPENCER,2002,.17,0
BOLTON,2002,.56999999,0
STURBRIDGE,2002,.69,0
WEST BOYLSTON,2002,.33000001,0
NORTHBRIDGE,2002,.2,0
SOUTHBOROUGH,2002,.27000001,0
HARDWICK,2002,.22,0
EAST BROOKFIELD,2002,.38999999,0
LEOMINSTER,2002,.17,0
SHREWSBURY,2002,.28999999,0
WORCESTER,2002,.47,0
NORTH BROOKFIELD,2002,.36000001,0
NORTHBOROUGH,2002,.31,0
ROYALSTON,2002,.63999999,0
STERLING,2002,.38,0
SUTTON,2002,.38999999,0
WINCHENDON,2002,.36000001,0
MILFORD,2002,.23,0
DUDLEY,2002,.52999997,0
atlantic,1997,.27599999,0
atlantic,1998,.377,0
atlantic,1999,.29800001,0
atlantic,2000,.289,0
atlantic,2001,.23100001,0
atlantic,2002,.285,0
bergen,1997,.56800002,0
bergen,1998,.52399999,0
bergen,1999,.52100003,0
bergen,2000,.48199999,0
bergen,2001,.45500001,0
bergen,2002,.41299999,0
burlington,1997,.375,0
burlington,1998,.36700001,0
burlington,1999,.32300001,0
burlington,2000,.34099999,0
burlington,2001,.38600001,0
burlington,2002,.44,0
camden,1997,.331,0
camden,1998,.37900001,0
camden,1999,.324,0
camden,2000,.33199999,0
camden,2001,.33199999,0
camden,2002,.292,0
cape may,1997,.329,0
cape may,1998,.331,0
cape may,1999,.30199999,0
cape may,2000,.33000001,0
cape may,2001,.40700001,0
cape may,2002,.30700001,0
cumberland,1997,.484,0
cumberland,1998,.45500001,0
cumberland,1999,.43000001,0
cumberland,2000,.44,0
cumberland,2001,.43900001,0
cumberland,2002,.41800001,0
essex,1997,.495,0
essex,1998,.41100001,0
essex,1999,.43799999,0
essex,2000,.42199999,0
essex,2001,.373,0
essex,2002,.33700001,0
gloucester,1997,.47600001,0
gloucester,1998,.486,0
gloucester,1999,.49700001,0
gloucester,2000,.47400001,0
gloucester,2001,.419,0
gloucester,2002,.39199999,0
hudson,1997,.294,0
hudson,1998,.206,0
hudson,1999,.21600001,0
hudson,2000,.29499999,0
hudson,2001,.185,0
hudson,2002,.175,0
hunterdon,1997,.271,0
hunterdon,1998,.233,0
hunterdon,1999,.184,0
hunterdon,2000,.186,0
hunterdon,2001,.219,0
hunterdon,2002,.167,0
mercer,1997,.38699999,0
mercer,1998,.301,0
mercer,1999,.38699999,0
mercer,2000,.329,0
mercer,2001,.34400001,0
mercer,2002,.28799999,0
middlesex,1997,.484,0
middlesex,1998,.46599999,0
middlesex,1999,.493,0
middlesex,2000,.40000001,0
middlesex,2001,.40700001,0
middlesex,2002,.377,0
monmouth,1997,.43799999,0
monmouth,1998,.41499999,0
monmouth,1999,.382,0
monmouth,2000,.39500001,0
monmouth,2001,.45899999,0
monmouth,2002,.40799999,0
morris,1997,.51499999,0
morris,1998,.5,0
morris,1999,.43799999,0
morris,2000,.454,0
morris,2001,.39899999,0
morris,2002,.37,0
ocean,1997,.32699999,0
ocean,1998,.329,0
ocean,1999,.33000001,0
ocean,2000,.32600001,0
ocean,2001,.32499999,0
ocean,2002,.28600001,0
passaic,1997,.405,0
passaic,1998,.412,0
passaic,1999,.44,0
passaic,2000,.41999999,0
passaic,2001,.359,0
passaic,2002,.361,0
salem,1997,.237,0
salem,1998,.34400001,0
salem,1999,.20999999,0
salem,2000,.28,0
salem,2001,.248,0
salem,2002,.303,0
somerset,1997,.486,0
somerset,1998,.33199999,0
somerset,1999,.30000001,0
somerset,2000,.26899999,0
somerset,2001,.264,0
somerset,2002,.244,0
sussex,1997,.25799999,0
sussex,1998,.25099999,0
sussex,1999,.27200001,0
sussex,2000,.266,0
sussex,2001,.175,0
sussex,2002,.20100001,0
union,1997,.40799999,0
union,1998,.389,0
union,1999,.30500001,0
union,2000,.28999999,0
union,2001,.25,0
union,2002,.21699999,0
warren,1997,.178,0
warren,1998,.183,0
warren,1999,.18099999,0
warren,2000,.18799999,0
warren,2001,.17900001,0
warren,2002,.25400001,0
Bronx,1997,.12548184,0
Bronx,1998,.14516565,0
Bronx,1999,.15560021,0
Bronx,2000,.16193028,0
Bronx,2001,.1634596,0
Bronx,2002,.10586353,1
Brooklyn,1997,.13154677,0
Brooklyn,1998,.16852121,0
Brooklyn,1999,.19124912,0
Brooklyn,2000,.20036605,0
Brooklyn,2001,.19034734,0
Brooklyn,2002,.12306957,1
Queens,1997,.15261111,0
Queens,1998,.1966145,0
Queens,1999,.22120969,0
Queens,2000,.23545948,0
Queens,2001,.22964968,0
Queens,2002,.15717721,1
