unit,year,y_recyclingrate,treated
STONEHAM,2008,.44941598,0
BILLERICA,2008,.33941597,0
WILMINGTON,2008,.47941598,0
CARLISLE,2008,.54941595,0
TOWNSEND,2008,.42941597,0
DRACUT,2008,.33941597,0
LOWELL,2008,.28941599,0
SOMERVILLE,2008,.33941597,0
FRAMINGHAM,2008,.48941597,0
AYER,2008,.36941597,0
GROTON,2008,.43941599,0
BELMONT,2008,.48941597,0
MAYNARD,2008,.61941594,0
DUNSTABLE,2008,.43941599,0
MARLBOROUGH,2008,.42941597,0
WAKEFIELD,2008,.57941598,0
LINCOLN,2008,.47941598,0
SHERBORN,2008,.55941594,0
READING,2008,.53941596,0
NEWTON,2008,.42941597,0
SUDBURY,2008,.58941597,0
WINCHESTER,2008,.42941597,0
CHELMSFORD,2008,.40941599,0
TEWKSBURY,2008,.30941597,0
WALTHAM,2008,.30941597,0
WATERTOWN,2008,.36941597,0
MELROSE,2008,.48941597,0
MEDFORD,2008,.26941597,0
WESTFORD,2008,.47941598,0
BROOKLINE,1997,.45837793,0
NORFOLK,1997,.60837787,0
HOLBROOK,1997,.39837793,0
COHASSET,1997,.40837795,0
WRENTHAM,1997,.46837792,0
RANDOLPH,1997,.27837792,0
FRANKLIN,1997,.39837793,0
PLAINVILLE,1997,.27837792,0
WEYMOUTH,1997,.31837791,0
WESTWOOD,1997,.39837793,0
NEEDHAM,1997,.41837794,0
BRAINTREE,1997,.29837793,0
SHARON,1997,.37837794,0
WELLESLEY,1997,.54837793,0
QUINCY,1997,.33837792,0
MILTON,1997,.54837793,0
BELLINGHAM,1997,.53837794,0
MEDWAY,1997,.52837789,0
QUINCY,1998,.24290711,0
COHASSET,1998,.38290712,0
BROOKLINE,1998,.4729071,0
MILTON,1998,.52290714,0
WRENTHAM,1998,.3429071,0
RANDOLPH,1998,.28290713,0
SHARON,1998,.45290712,0
NEEDHAM,1998,.45290712,0
BRAINTREE,1998,.31290713,0
HOLBROOK,1998,.3429071,0
BELLINGHAM,1998,.39290711,0
WEYMOUTH,1998,.31290713,0
PLAINVILLE,1998,.3729071,0
FRANKLIN,1998,.3729071,0
MEDWAY,1998,.52290714,0
NORFOLK,1998,.63290715,0
WESTWOOD,1998,.41290712,0
WELLESLEY,1998,.68290716,0
NORFOLK,1999,.59840226,0
BROOKLINE,1999,.43840227,0
BRAINTREE,1999,.31840229,0
QUINCY,1999,.28840229,0
SHARON,1999,.53840226,0
MILTON,1999,.57840228,0
WEYMOUTH,1999,.30840227,0
NEEDHAM,1999,.58840227,0
HOLBROOK,1999,.32840228,0
PLAINVILLE,1999,.54840231,0
MEDWAY,1999,.54840231,0
FRANKLIN,1999,.35840228,0
BELLINGHAM,1999,.48840228,0
COHASSET,1999,.39840227,0
RANDOLPH,1999,.28840229,0
WRENTHAM,1999,.39840227,0
WELLESLEY,1999,.64840227,0
WESTWOOD,1999,.43840227,0
QUINCY,2000,.32864696,0
SHARON,2000,.37864697,0
NEEDHAM,2000,.56864697,0
RANDOLPH,2000,.28864697,0
BELLINGHAM,2000,.54864693,0
HOLBROOK,2000,.28864697,0
BROOKLINE,2000,.45864698,0
MEDWAY,2000,.53864694,0
COHASSET,2000,.42864698,0
WEYMOUTH,2000,.32864696,0
BRAINTREE,2000,.47864696,0
WESTWOOD,2000,.45864698,0
MILTON,2000,.59864694,0
FRANKLIN,2000,.42864698,0
NORFOLK,2000,.57864696,0
WRENTHAM,2000,.50864697,0
PLAINVILLE,2000,.64864695,0
WELLESLEY,2000,.72864693,0
HOLBROOK,2001,.37267989,0
WEYMOUTH,2001,.31267989,0
MILTON,2001,.62267989,0
FRANKLIN,2001,.38267988,0
SHARON,2001,.39267987,0
BELLINGHAM,2001,.45267987,0
QUINCY,2001,.37267989,0
PLAINVILLE,2001,.63267988,0
MEDWAY,2001,.68267989,0
BROOKLINE,2001,.44267988,0
WELLESLEY,2001,.76267987,0
WRENTHAM,2001,.42267987,0
NORFOLK,2001,.5526799,0
COHASSET,2001,.40267989,0
RANDOLPH,2001,.3026799,0
NEEDHAM,2001,.64267993,0
BRAINTREE,2001,.42267987,0
WESTWOOD,2001,.47267988,0
WESTWOOD,2008,.3996405,0
WRENTHAM,2008,.4896405,0
HOLBROOK,2008,.44964051,0
BROOKLINE,2008,.4896405,0
QUINCY,2008,.30964053,0
COHASSET,2008,.51964051,0
NORFOLK,2008,.55964047,0
BRAINTREE,2008,.43964052,0
FRANKLIN,2008,.4296405,0
SHARON,2008,.38964051,0
RANDOLPH,2008,.3396405,0
BELLINGHAM,2008,.37964049,0
MILTON,2008,.68964052,0
PLAINVILLE,2008,.41964051,0
NEEDHAM,2008,.80964053,0
WELLESLEY,2008,.79964054,0
MEDWAY,2008,.65964049,0
WEYMOUTH,2008,.4596405,0
BROCKTON,1997,.23269397,0
HALIFAX,1997,.52269399,0
MARSHFIELD,1997,.24269398,0
HANOVER,1997,.40269399,0
LAKEVILLE,1997,.51269394,0
DUXBURY,1997,.51269394,0
MIDDLEBOROUGH,1997,.31269398,0
NORWELL,1997,.58269393,0
PLYMOUTH,1997,.362694,0
SCITUATE,1997,.33269399,0
ABINGTON,1997,.24269398,0
HINGHAM,1997,.44269398,0
HINGHAM,1998,.43552709,0
SCITUATE,1998,.44552708,0
MARSHFIELD,1998,.25552708,0
HALIFAX,1998,.53552711,0
HANOVER,1998,.39552709,0
DUXBURY,1998,.45552707,0
ABINGTON,1998,.24552709,0
MIDDLEBOROUGH,1998,.20552708,0
LAKEVILLE,1998,.4255271,0
NORWELL,1998,.35552707,0
PLYMOUTH,1998,.36552709,0
BROCKTON,1998,.27552709,0
SCITUATE,1999,.3695412,0
MARSHFIELD,1999,.22954117,0
ABINGTON,1999,.34954119,0
LAKEVILLE,1999,.45954117,0
HALIFAX,1999,.52954119,0
NORWELL,1999,.34954119,0
MIDDLEBOROUGH,1999,.27954116,0
HANOVER,1999,.3995412,0
BROCKTON,1999,.24954118,0
PLYMOUTH,1999,.41954118,0
HINGHAM,1999,.3995412,0
DUXBURY,1999,.45954117,0
NORWELL,2000,.36568248,0
HANOVER,2000,.4456825,0
HALIFAX,2000,.56568253,0
PLYMOUTH,2000,.49568248,0
MIDDLEBOROUGH,2000,.27568251,0
BROCKTON,2000,.20568249,0
ABINGTON,2000,.29568249,0
HINGHAM,2000,.5356825,0
SCITUATE,2000,.5356825,0
DUXBURY,2000,.49568248,0
MARSHFIELD,2000,.23568249,0
LAKEVILLE,2000,.42568249,0
MARSHFIELD,2001,.21791463,0
BROCKTON,2001,.20791462,0
SCITUATE,2001,.44791463,0
LAKEVILLE,2001,.45791462,0
HALIFAX,2001,.55791461,0
MIDDLEBOROUGH,2001,.36791462,0
DUXBURY,2001,.52791458,0
HANOVER,2001,.44791463,0
PLYMOUTH,2001,.55791461,0
HINGHAM,2001,.54791462,0
NORWELL,2001,.36791462,0
ABINGTON,2001,.37791464,0
MARSHFIELD,2008,.56361496,0
MIDDLEBOROUGH,2008,.34361497,0
HINGHAM,2008,.62361497,0
NORWELL,2008,.38361499,0
HALIFAX,2008,.593615,0
SCITUATE,2008,.56361496,0
PLYMOUTH,2008,.273615,0
LAKEVILLE,2008,.35361499,0
DUXBURY,2008,.653615,0
BROCKTON,2008,.38361499,0
HANOVER,2008,.50361496,0
ABINGTON,2008,.433615,0
BOSTON,1997,.25786737,0
BOSTON,1998,.25306857,0
BOSTON,1999,.27838135,0
BOSTON,2000,.29670998,0
BOSTON,2001,.28233135,0
BOSTON,2008,.32778955,0
MILFORD,1997,.39572081,0
SUTTON,1997,.2757208,0
HARDWICK,1997,.2457208,0
STERLING,1997,.4057208,0
NORTH BROOKFIELD,1997,.4657208,0
WINCHENDON,1997,.2157208,0
ROYALSTON,1997,.50572079,0
EAST BROOKFIELD,1997,.3457208,0
NORTHBRIDGE,1997,.22572079,0
SPENCER,1997,.36572081,0
SHREWSBURY,1997,.3457208,0
WORCESTER,1997,.60572082,0
SOUTHBOROUGH,1997,.25572079,0
LEOMINSTER,1997,.29572082,0
DUDLEY,1997,.5657208,0
NORTHBOROUGH,1997,.30572081,0
WEST BOYLSTON,1997,.38572079,0
STURBRIDGE,1997,.67572081,0
BOLTON,1997,.4357208,0
MILFORD,1998,.36877829,0
STURBRIDGE,1998,.6687783,0
LEOMINSTER,1998,.36877829,0
BOLTON,1998,.38877827,0
STERLING,1998,.35877827,0
NORTH BROOKFIELD,1998,.50877827,0
EAST BROOKFIELD,1998,.34877828,0
WINCHENDON,1998,.24877828,0
HARDWICK,1998,.25877827,0
WEST BOYLSTON,1998,.39877829,0
SPENCER,1998,.32877827,0
SHREWSBURY,1998,.32877827,0
ROYALSTON,1998,.53877831,0
SOUTHBOROUGH,1998,.24877828,0
NORTHBRIDGE,1998,.26877829,0
DUDLEY,1998,.61877829,0
SUTTON,1998,.32877827,0
NORTHBOROUGH,1998,.31877828,0
WORCESTER,1998,.63877827,0
LEOMINSTER,1999,.27197781,0
DUDLEY,1999,.62197781,0
BOLTON,1999,.36197779,0
WORCESTER,1999,.59197778,0
SOUTHBOROUGH,1999,.29197782,0
WINCHENDON,1999,.3119778,0
SPENCER,1999,.40197781,0
WEST BOYLSTON,1999,.4119778,0
EAST BROOKFIELD,1999,.37197781,0
NORTH BROOKFIELD,1999,.49197778,0
SHREWSBURY,1999,.36197779,0
STURBRIDGE,1999,.68197781,0
MILFORD,1999,.33197778,0
HARDWICK,1999,.24197781,0
NORTHBRIDGE,1999,.27197781,0
ROYALSTON,1999,.59197778,0
SUTTON,1999,.5619778,0
STERLING,1999,.37197781,0
NORTHBOROUGH,1999,.3419778,0
STURBRIDGE,2000,.74888653,0
WORCESTER,2000,.5888865,0
DUDLEY,2000,.62888652,0
NORTH BROOKFIELD,2000,.4988865,0
SHREWSBURY,2000,.37888652,0
BOLTON,2000,.59888649,0
SUTTON,2000,.40888652,0
NORTHBOROUGH,2000,.34888652,0
NORTHBRIDGE,2000,.3088865,0
EAST BROOKFIELD,2000,.28888649,0
LEOMINSTER,2000,.41888651,0
SPENCER,2000,.3688865,0
WINCHENDON,2000,.3988865,0
SOUTHBOROUGH,2000,.31888649,0
WEST BOYLSTON,2000,.3988865,0
MILFORD,2000,.3688865,0
ROYALSTON,2000,.5288865,0
STERLING,2000,.4288865,0
HARDWICK,2000,.2288865,0
NORTHBRIDGE,2001,.28117245,0
SPENCER,2001,.38117245,0
LEOMINSTER,2001,.31117246,0
WEST BOYLSTON,2001,.33117244,0
DUDLEY,2001,.63117248,0
STURBRIDGE,2001,.80117244,0
MILFORD,2001,.35117245,0
NORTH BROOKFIELD,2001,.48117244,0
SOUTHBOROUGH,2001,.34117243,0
WORCESTER,2001,.56117243,0
WINCHENDON,2001,.42117244,0
HARDWICK,2001,.25117245,0
ROYALSTON,2001,.48117244,0
STERLING,2001,.45117244,0
SHREWSBURY,2001,.34117243,0
BOLTON,2001,.67117244,0
SUTTON,2001,.50117242,0
EAST BROOKFIELD,2001,.37117243,0
NORTHBOROUGH,2001,.37117243,0
WORCESTER,2008,.53447074,0
HARDWICK,2008,.21447071,0
DUDLEY,2008,.28447074,0
WINCHENDON,2008,.27447072,0
WEST BOYLSTON,2008,.33447072,0
SUTTON,2008,.24447072,0
NORTHBRIDGE,2008,.39447072,0
NORTH BROOKFIELD,2008,.42447072,0
STURBRIDGE,2008,.48447073,0
ROYALSTON,2008,.6344707,0
SPENCER,2008,.26447073,0
BOLTON,2008,.62447071,0
MILFORD,2008,.40447074,0
SOUTHBOROUGH,2008,.38447073,0
NORTHBOROUGH,2008,.47447073,0
STERLING,2008,.44447073,0
SHREWSBURY,2008,.54447073,0
LEOMINSTER,2008,.30447072,0
EAST BROOKFIELD,2008,.40447074,0
atlantic,1997,.39348605,0
atlantic,1998,.49794707,0
atlantic,1999,.42191166,0
atlantic,2000,.41811138,0
atlantic,2001,.35779729,0
atlantic,2008,.45334783,0
bergen,1997,.68847227,0
bergen,1998,.650002,0
bergen,1999,.65134984,0
bergen,2000,.62218136,0
bergen,2001,.59731418,0
bergen,2008,.62041193,0
burlington,1997,.46905941,0
burlington,1998,.4644295,0
burlington,1999,.42355976,0
burlington,2000,.44783109,0
burlington,2001,.49516603,0
burlington,2008,.52149862,0
camden,1997,.43909341,0
camden,1998,.49022144,0
camden,1999,.43807849,0
camden,2000,.450506,0
camden,2001,.45438206,0
camden,2008,.4698455,0
cape may,1997,.39179954,0
cape may,1998,.39610308,0
cape may,1999,.36890629,0
cape may,2000,.40131977,0
cape may,2001,.48240426,0
cape may,2008,.53155917,0
cumberland,1997,.60420269,0
cumberland,1998,.57812268,0
cumberland,1999,.55596805,0
cumberland,2000,.57034785,0
cumberland,2001,.57336354,0
cumberland,2008,.72226644,0
essex,1997,.67983055,0
essex,1998,.60002959,0
essex,1999,.63009006,0
essex,2000,.621436,0
essex,2001,.574965,0
essex,2008,.62402326,0
gloucester,1997,.54363328,0
gloucester,1998,.55528879,0
gloucester,1999,.5679751,0
gloucester,2000,.54900903,0
gloucester,2001,.49751338,0
gloucester,2008,.6020689,0
hudson,1997,.46920061,0
hudson,1998,.3853533,0
hudson,1999,.39914379,0
hudson,2000,.48452836,0
hudson,2001,.37738052,0
hudson,2008,.51645881,0
hunterdon,1997,.34918001,0
hunterdon,1998,.31711578,0
hunterdon,1999,.27236402,0
hunterdon,2000,.28299206,0
hunterdon,2001,.32340455,0
hunterdon,2008,.42329237,0
mercer,1997,.51321852,0
mercer,1998,.43199605,0
mercer,1999,.52152705,0
mercer,2000,.47156647,0
mercer,2001,.49422175,0
mercer,2008,.5348767,0
middlesex,1997,.6065712,0
middlesex,1998,.59470421,0
middlesex,1999,.62676048,0
middlesex,2000,.54180229,0
middlesex,2001,.55337274,0
middlesex,2008,.57083625,0
monmouth,1997,.53140557,0
monmouth,1998,.51292783,0
monmouth,1999,.48316899,0
monmouth,2000,.50419152,0
monmouth,2001,.57235068,0
monmouth,2008,.53135282,0
morris,1997,.6168071,0
morris,1998,.6082868,0
morris,1999,.55044627,0
morris,2000,.57789952,0
morris,2001,.52441412,0
morris,2008,.55595964,0
ocean,1997,.38678434,0
ocean,1998,.39130461,0
ocean,1999,.39429176,0
ocean,2000,.39516601,0
ocean,2001,.39828929,0
ocean,2008,.44764209,0
passaic,1997,.54817152,0
passaic,1998,.55827487,0
passaic,1999,.58941817,0
passaic,2000,.5750249,0
passaic,2001,.51698625,0
passaic,2008,.51525176,0
salem,1997,.31744096,0
salem,1998,.4258348,0
salem,1999,.29350731,0
salem,2000,.36735624,0
salem,2001,.33867779,0
salem,2008,.50413436,0
somerset,1997,.60348636,0
somerset,1998,.45776552,0
somerset,1999,.43162471,0
somerset,2000,.41235599,0
somerset,2001,.40846205,0
somerset,2008,.4754791,0
sussex,1997,.31515071,0
sussex,1998,.31082422,0
sussex,1999,.33581728,0
sussex,2000,.33644491,0
sussex,2001,.24707285,0
sussex,2008,.41442704,0
union,1997,.55428332,0
union,1998,.54085922,0
union,1999,.45990649,0
union,2000,.45365053,0
union,2001,.41950363,0
union,2008,.53561288,0
warren,1997,.2337178,0
warren,1998,.24136861,0
warren,1999,.2425697,0
warren,2000,.25459969,0
warren,2001,.24877639,0
warren,2008,.46615958,0
Bronx,1997,.34321102,0
Bronx,1998,.36486706,0
Bronx,1999,.37742969,0
Bronx,2000,.38708651,0
Bronx,2001,.39191893,0
Bronx,2008,.36684194,1
Brooklyn,1997,.30874425,0
Brooklyn,1998,.34759828,0
Brooklyn,1999,.37268564,0
Brooklyn,2000,.3852739,0
Brooklyn,2001,.37649345,0
Brooklyn,2008,.36615738,1
Queens,1997,.33243346,0
Queens,1998,.38022289,0
Queens,1999,.40878382,0
Queens,2000,.42925951,0
Queens,2001,.42659813,0
Queens,2008,.40037742,1
